Date,Price,Open,High,Low,Volume,Chg
15-04-2011,337.37,335.81,337.74,335.31,92.89M,0.0046
14-04-2011,335.81,334.54,336.32,333.04,74.81M,0.0038
13-04-2011,334.54,333.85,334.93,333.51,71.88M,0.0021
12-04-2011,333.84,333.33,334.35,331.72,80.84M,0.0015
11-04-2011,333.34,332.35,334.72,332.32,77.23M,0.003
08-04-2011,332.35,334.04,334.74,331.22,72.65M,-0.0051
07-04-2011,334.04,334.87,334.87,332.42,75.50M,-0.0025
06-04-2011,334.87,335,336.31,334.31,75.93M,-0.0004
05-04-2011,334.99,334.61,335.69,333.83,74.38M,0.0011
04-04-2011,334.61,333.75,334.72,333.75,67.87M,0.0026
01-04-2011,333.75,331.34,334.8,331.34,91.02M,0.0073
31-03-2011,331.33,332.01,332.28,331.25,85.52M,-0.002
30-03-2011,332.01,329.66,332.41,329.66,76.34M,0.0072
29-03-2011,329.65,328.01,329.65,327.12,68.32M,0.0051
28-03-2011,327.99,328.6,330.37,327.99,75.94M,-0.0019
25-03-2011,328.6,327.48,329.87,327.48,74.35M,0.0034
24-03-2011,327.48,324.53,327.96,324.53,79.61M,0.0091
23-03-2011,324.52,322.96,325.17,321.29,79.48M,0.0048
22-03-2011,322.96,324.22,324.32,322.87,69.28M,-0.0039
21-03-2011,324.22,319.67,324.74,319.67,74.38M,0.0143
18-03-2011,319.66,318.13,320.86,318.13,158.74M,0.0048
17-03-2011,318.12,316.42,320.87,316.42,91.54M,0.0054
16-03-2011,316.41,321.37,321.37,314.94,125.70M,-0.0154
15-03-2011,321.37,324.02,324.02,317.13,108.64M,-0.0083
14-03-2011,324.06,326.7,326.7,322.16,78.43M,-0.0081
11-03-2011,326.7,326.33,327.45,324.01,78.64M,0.0011
10-03-2011,326.33,329.34,329.61,325.74,107.55M,-0.0092
09-03-2011,329.35,328.6,329.67,327.09,78.54M,0.0023
08-03-2011,328.61,325.16,329.09,325.15,98.98M,0.0106
07-03-2011,325.17,327.02,328.33,324.03,98.58M,-0.0056
04-03-2011,327.01,328.71,328.99,325.08,91.53M,-0.0052
03-03-2011,328.71,324.61,329.29,324.61,88.32M,0.0127
02-03-2011,324.6,324.52,325.8,323.22,91.08M,0.0002
01-03-2011,324.52,327.88,329.67,324.4,107.44M,-0.0102
28-02-2011,327.87,327.18,328.87,327.18,107.50M,0.0021
25-02-2011,327.18,324.32,327.27,324.32,89.98M,0.0089
24-02-2011,324.28,325.32,326.48,322.25,122.16M,-0.0032
23-02-2011,325.32,327.07,327.46,324.01,129.76M,-0.0054
22-02-2011,327.07,330.45,330.45,326.58,105.80M,-0.0102
18-02-2011,330.45,330.05,330.69,329.21,116.50M,0.0012
17-02-2011,330.05,327.79,330.21,326.74,90.09M,0.0069
16-02-2011,327.79,326.22,328.08,326.22,86.76M,0.0048
15-02-2011,326.22,327.49,327.49,325.53,86.96M,-0.0039
14-02-2011,327.49,328.38,328.59,326.73,78.08M,-0.0027
11-02-2011,328.38,325.7,328.65,324.28,95.92M,0.0082
10-02-2011,325.71,326.54,326.54,323.98,102.12M,-0.0025
09-02-2011,326.54,326.2,327.29,325.5,86.30M,0.001
08-02-2011,326.2,324.19,326.2,324.04,77.76M,0.0062
07-02-2011,324.19,322.37,325.03,322.34,83.93M,0.0056
04-02-2011,322.38,319.93,322.42,319.59,90.42M,0.0077
03-02-2011,319.93,318.09,320.27,317.63,111.85M,0.0058
02-02-2011,318.1,319.65,319.82,317.3,109.54M,-0.0048
01-02-2011,319.65,317.38,320.62,317.38,108.51M,0.0072
31-01-2011,317.38,317.28,318.09,316.16,133.45M,0.0003
28-01-2011,317.28,323.51,323.53,316.8,157.24M,-0.0193
27-01-2011,323.51,325.16,325.53,322.68,102.63M,-0.0051
26-01-2011,325.16,324.79,326.25,324.65,103.60M,0.0011
25-01-2011,324.79,324.51,324.94,322.89,92.38M,0.0009
24-01-2011,324.51,322.58,324.52,322.25,83.09M,0.006
21-01-2011,322.58,322.69,323.84,322.04,111.08M,-0.0003
20-01-2011,322.69,323.24,323.59,321.64,101.07M,-0.0017
19-01-2011,323.24,325.93,326.21,322.8,90.68M,-0.0083
18-01-2011,325.93,326.12,327.06,325.45,91.54M,-0.0006
14-01-2011,326.12,325.77,326.17,324.91,79.96M,0.0011
13-01-2011,325.77,325.52,326.2,324.98,78.82M,0.0008
12-01-2011,325.52,322.59,325.58,322.59,80.64M,0.0091
11-01-2011,322.59,322.86,324.37,321.87,89.23M,-0.0008
10-01-2011,322.85,322.35,323.26,320.88,88.97M,0.0016
07-01-2011,322.35,323.99,324.32,321.18,104.53M,-0.0051
06-01-2011,323.99,324.35,325.24,323.16,102.59M,-0.0011
05-01-2011,324.35,322.89,324.87,322.07,96.89M,0.0045
04-01-2011,322.89,324.57,324.9,321.95,106.44M,-0.0052
03-01-2011,324.57,323.2,325.05,323.2,96.18M,0.0042
31-12-2010,323.2,323.26,323.96,322.42,54.18M,-0.0002
30-12-2010,323.26,323.28,323.62,322.9,44.43M,-0.0001
29-12-2010,323.28,323.15,324.06,323.15,49.34M,0.0004
28-12-2010,323.15,323.28,323.79,322.4,50.08M,-0.0004
27-12-2010,323.28,324.3,324.3,322.78,42.14M,-0.0031
23-12-2010,324.3,325.15,325.38,323.89,53.27M,-0.0026
22-12-2010,325.15,324.87,325.16,323.55,68.10M,0.0009
21-12-2010,324.87,324.91,326.12,324.57,75.75M,-0.0001
20-12-2010,324.9,324.5,325.78,323.96,81.67M,0.0012
17-12-2010,324.5,322.98,324.71,322.58,187.67M,0.0047
16-12-2010,322.98,319.86,323.01,319.05,79.58M,0.0098
15-12-2010,319.86,319.85,320.75,319.35,87.62M,0
14-12-2010,319.85,318.75,320.71,318.75,75.15M,0.0035
13-12-2010,318.75,319,320.02,318.67,77.11M,-0.0008
10-12-2010,319,318.54,319.66,318.41,82.30M,0.0014
09-12-2010,318.54,317.48,318.97,317.48,90.65M,0.0033
08-12-2010,317.48,316.61,317.55,315.76,105.00M,0.0027
07-12-2010,316.61,316.27,318.46,316.27,95.76M,0.0016
06-12-2010,316.11,316.69,316.69,315.87,73.79M,-0.0018
03-12-2010,316.69,315.97,316.92,315.2,81.01M,0.0023
02-12-2010,315.97,314.03,316.08,313.98,99.86M,0.0062
01-12-2010,314.03,308.38,314.44,308.38,94.81M,0.0183
30-11-2010,308.38,309.93,309.93,307.05,143.48M,-0.005
29-11-2010,309.94,311.69,311.69,307.25,87.80M,-0.0056
26-11-2010,311.69,313.1,313.1,310.75,44.77M,-0.0045
24-11-2010,313.11,309.87,313.17,309.87,84.20M,0.0105
23-11-2010,309.87,313.66,313.66,309.07,90.13M,-0.0121
22-11-2010,313.66,313.64,313.93,311.13,87.02M,0.0001
19-11-2010,313.64,312.72,313.69,311.21,111.18M,0.0029
18-11-2010,312.72,308.77,313.65,308.77,108.30M,0.0128
17-11-2010,308.76,307.87,309.95,307.58,85.48M,0.0029
16-11-2010,307.87,312.33,312.33,306.59,120.92M,-0.0143
15-11-2010,312.33,311.99,314.43,311.99,99.06M,0.0011
12-11-2010,311.99,314.3,314.3,310.6,89.92M,-0.0073
11-11-2010,314.3,314.09,314.42,312.26,79.30M,0.0006
10-11-2010,314.1,313.95,314.15,311.93,107.10M,0.0005
09-11-2010,313.95,315.95,316.3,313.04,99.01M,-0.0063
08-11-2010,315.95,316.07,316.2,314.23,89.31M,-0.0004
05-11-2010,316.07,316.04,316.2,314.46,105.66M,0.0001
04-11-2010,316.04,311.5,316.17,311.5,122.53M,0.0146
03-11-2010,311.5,310.4,311.5,308.28,113.54M,0.0036
02-11-2010,310.39,308.99,311.06,308.99,90.10M,0.0045
01-11-2010,308.99,309.38,311.54,307.56,85.93M,-0.0013
29-10-2010,309.38,308.23,309.77,307.9,90.36M,0.0037
28-10-2010,308.23,307.88,309.51,306.96,92.84M,0.0011
27-10-2010,307.88,309.24,309.26,305.68,88.48M,-0.0044
26-10-2010,309.25,309.85,309.85,307.79,98.27M,-0.0019
25-10-2010,309.85,308.76,311.74,308.76,90.48M,0.0036
22-10-2010,308.75,307.96,309.11,307.71,58.67M,0.0026
21-10-2010,307.96,307.27,310.14,306.3,88.56M,0.0022
20-10-2010,307.27,305.19,308.57,305.19,84.22M,0.0068
19-10-2010,305.19,308.47,308.47,303.91,104.48M,-0.0107
18-10-2010,308.48,307.68,308.71,307.49,78.40M,0.0026
15-10-2010,307.68,306.87,308.67,306.28,117.03M,0.0022
14-10-2010,306.99,306.43,307.84,305.77,80.32M,0.0018
13-10-2010,306.43,303.75,307.82,303.75,88.04M,0.0089
12-10-2010,303.74,302.36,304.63,301.19,85.71M,0.0046
11-10-2010,302.36,302.1,302.9,301.7,70.04M,0.0009
08-10-2010,302.1,299.61,302.65,299.59,91.62M,0.0083
07-10-2010,299.61,300.59,301.1,298.47,73.74M,-0.0033
06-10-2010,300.59,300.39,301.25,300.08,95.94M,0.0007
05-10-2010,300.38,296.26,300.69,296.26,102.44M,0.014
04-10-2010,296.23,296.84,297.88,294.96,93.68M,-0.0021
01-10-2010,296.84,296.14,298.04,295.26,93.06M,0.0024
30-09-2010,296.13,297.48,299.99,295.02,109.15M,-0.0045
29-09-2010,297.48,298.64,298.64,296.64,87.32M,-0.0039
28-09-2010,298.64,297.43,299.08,294.84,97.17M,0.004
27-09-2010,297.46,298.61,298.97,297.44,78.24M,-0.0039
24-09-2010,298.62,294.02,298.99,294.02,83.97M,0.0156
23-09-2010,294.02,296.3,296.3,293.42,72.76M,-0.0077
22-09-2010,296.3,297,297.56,295.77,76.54M,-0.0024
21-09-2010,297,297.8,298.21,295.62,90.17M,-0.0027
20-09-2010,297.8,294.45,298.21,294.45,81.47M,0.0114
17-09-2010,294.45,294.77,296.36,294.26,156.21M,-0.0011
16-09-2010,294.77,294.72,294.89,293.24,98.96M,0.0002
15-09-2010,294.72,292.84,295.24,291.81,75.73M,0.0064
14-09-2010,292.84,293.11,294.01,291.85,78.22M,-0.0009
13-09-2010,293.11,292.13,293.82,292.01,74.88M,0.0034
10-09-2010,292.13,290.88,292.53,290.88,65.82M,0.0043
09-09-2010,290.87,289.89,292.11,289.89,72.83M,0.0034
08-09-2010,289.88,288.78,290.84,288.78,80.51M,0.0038
07-09-2010,288.77,290.83,290.83,288.53,69.55M,-0.0071
03-09-2010,290.84,288.08,290.95,288.08,81.66M,0.0097
02-09-2010,288.06,286.12,288.17,286.08,78.62M,0.0068
01-09-2010,286.11,280.57,286.61,280.57,100.24M,0.0197
31-08-2010,280.57,280.09,281.72,278.24,124.36M,0.0017
30-08-2010,280.1,283.17,283.78,280.03,67.16M,-0.0109
27-08-2010,283.18,279.94,283.46,278.11,91.79M,0.0116
26-08-2010,279.94,281.99,282.94,279.36,85.88M,-0.0073
25-08-2010,281.99,281.43,282.89,278.62,99.64M,0.002
24-08-2010,281.44,283.6,283.6,279.74,113.40M,-0.0076
23-08-2010,283.6,284.21,286.6,283.49,72.95M,-0.0021
20-08-2010,284.21,284.53,284.6,282.78,96.92M,-0.0011
19-08-2010,284.53,288.51,288.51,282.87,87.17M,-0.0138
18-08-2010,288.51,287.48,289.6,286.25,76.02M,0.0035
17-08-2010,287.49,284.4,289.25,284.4,92.64M,0.0109
16-08-2010,284.4,284,285.04,281.31,79.28M,0.0014
13-08-2010,284,284.59,285.4,283.6,80.96M,-0.0021
12-08-2010,284.59,285.28,285.28,282.44,96.50M,-0.0025
11-08-2010,285.31,291.36,291.36,285.09,100.41M,-0.0208
10-08-2010,291.37,291.6,292.81,289.18,91.73M,-0.0008
09-08-2010,291.61,290.1,292.31,290.1,83.60M,0.0052
06-08-2010,290.1,289.53,290.16,286.71,98.92M,0.002
05-08-2010,289.53,290.3,290.3,288.48,88.55M,-0.0027
04-08-2010,290.3,288.37,290.85,288.37,91.17M,0.0067
03-08-2010,288.37,291.31,291.32,287.66,100.26M,-0.0101
02-08-2010,291.32,286.91,291.53,286.91,93.44M,0.0154
30-07-2010,286.9,286.39,288.02,283.63,105.69M,0.0017
29-07-2010,286.41,289.22,290.04,284.31,115.65M,-0.0097
28-07-2010,289.21,291.71,291.71,288.63,85.86M,-0.0086
27-07-2010,291.71,291.04,292.3,290.81,93.15M,0.0023
26-07-2010,291.03,288.56,291.04,288.55,96.75M,0.0086
23-07-2010,288.55,285.7,288.97,285.14,104.13M,0.01
22-07-2010,285.7,281.55,286.51,281.55,100.93M,0.0148
21-07-2010,281.54,284.2,285.04,280.2,99.78M,-0.0093
20-07-2010,284.19,279.79,284.38,278.2,93.52M,0.0157
19-07-2010,279.79,279.35,280.48,278.38,79.97M,0.0016
16-07-2010,279.35,284.5,284.5,278.66,126.19M,-0.0181
15-07-2010,284.51,283.85,285.12,281.37,98.38M,0.0023
14-07-2010,283.85,283.17,284.42,281.63,87.25M,0.0024
13-07-2010,283.17,279.72,284.05,279.72,93.84M,0.0123
12-07-2010,279.72,279.42,279.82,278.22,74.05M,0.0011
09-07-2010,279.42,278.37,279.51,277.92,76.84M,0.0038
08-07-2010,278.37,274.5,278.47,274.5,104.33M,0.0141
07-07-2010,274.5,267.59,274.69,267.48,109.00M,0.0258
06-07-2010,267.59,267.23,270.7,265.47,114.85M,0.0013
02-07-2010,267.23,268.13,269.33,266.16,96.47M,-0.0034
01-07-2010,268.13,267.39,268.59,264.66,143.40M,0.0028
30-06-2010,267.39,269.06,270.53,266.72,145.73M,-0.0062
29-06-2010,269.06,274.57,274.57,267.81,142.62M,-0.0201
28-06-2010,274.58,272.72,276.25,272.24,86.31M,0.0068
25-06-2010,272.72,275.63,275.87,272.72,221.11M,-0.0105
24-06-2010,275.62,278.46,278.46,275.1,115.76M,-0.0102
23-06-2010,278.46,277.89,279.84,276.25,104.10M,0.0021
22-06-2010,277.89,281.88,283.02,277.65,98.09M,-0.0142
21-06-2010,281.88,282.61,285.59,280.82,91.24M,-0.0026
18-06-2010,282.61,283.26,284.27,282.38,153.30M,-0.0023
17-06-2010,283.25,282.18,283.48,280.69,100.19M,0.0038
16-06-2010,282.18,283.51,283.51,281.26,91.25M,-0.0047
15-06-2010,283.52,279.33,283.56,279.33,96.75M,0.015
14-06-2010,279.33,278.2,281.6,278.2,99.91M,0.0041
11-06-2010,278.18,279.3,279.3,275.24,97.54M,-0.004
10-06-2010,279.3,273.5,279.49,273.5,119.72M,0.0212
09-06-2010,273.5,273.97,277.19,272.6,136.85M,-0.0017
08-06-2010,273.96,270.08,274.3,269.8,143.88M,0.0144
07-06-2010,270.08,272.68,273.98,269.9,118.26M,-0.0095
04-06-2010,272.67,280.73,280.73,271.74,136.22M,-0.0288
03-06-2010,280.75,279.71,281.49,279.18,96.66M,0.0038
02-06-2010,279.7,274.25,279.72,274.25,112.00M,0.0199
01-06-2010,274.25,276.71,278.2,273.83,117.03M,-0.0089
28-05-2010,276.71,278.71,279.43,276.28,123.51M,-0.0072
27-05-2010,278.72,272.48,278.81,272.48,127.05M,0.023
26-05-2010,272.45,273.94,277.3,272.14,167.58M,-0.0054
25-05-2010,273.94,275.85,275.85,268.11,162.71M,-0.007
24-05-2010,275.86,278.01,278.86,275.67,112.76M,-0.0077
21-05-2010,278.01,276.07,278.37,271.78,201.50M,0.007
20-05-2010,276.07,285.78,285.78,276.07,175.10M,-0.034
19-05-2010,285.8,286.56,286.83,282.62,136.12M,-0.0027
18-05-2010,286.57,289.45,291.7,286.12,126.96M,-0.0099
17-05-2010,289.45,287.48,289.85,284.9,121.48M,0.0069
